user_id,item_id,interaction_type,created_at
1709821,49060,3,1485713676
1313326,49160,3,1485353011
1555819,49350,3,1486326445
170003,49550,3,1483949803
2253550,49590,3,1485000563
669517,50050,3,1479463205
669517,50050,3,1479554399
1600339,51850,3,1483559539
1600339,51850,3,1484346732
1600339,51850,3,1484346667
21206,51850,3,1485857077
1217230,52010,3,1485978541
2236755,53320,3,1479642503
2236755,53320,3,1479642228
2236755,53320,3,1479641500
1074634,54170,3,1483347972
1890514,54840,3,1479207033
558918,54840,3,1479202201
1355616,54840,3,1478867757
1538516,54840,3,1478964062
1414029,54840,3,1478785864
2345069,54840,3,1478602020
2345069,54840,3,1478602073
24467,54840,3,1479289178
1936573,54840,3,1479476245
1746910,54840,3,1478584200
1746910,54840,3,1478584195
1320720,54840,3,1478528907
394871,55620,3,1485277849
1882842,55620,3,1485854697
2119061,55900,3,1484829301
1818718,56210,3,1478504778
2194766,56210,3,1478591656
1767556,56410,3,1483647102
2018829,56510,3,1485931072
91319,56860,3,1485849585
2325006,56900,3,1483921944
1207849,57950,3,1484588147
484405,58070,3,1478778077
16393,59630,3,1479067979
2292096,59630,3,1478776886
1098862,60390,3,1483544111
2060197,60790,3,1483369227
504402,60790,3,1484581383
1123684,60790,3,1484152275
88431,61390,3,1483448180
2157190,62170,3,1479062022
1968033,62430,3,1485182156
1066032,63960,3,1483449138
2245434,64030,3,1483884978
369087,64140,3,1485103698
610452,64550,3,1485419435
1082877,65200,3,1479136465
540,65300,3,1478681233
1920482,65420,3,1483867488
1798059,65500,3,1483714938
1060679,66140,3,1484390778
1060679,66140,3,1484390899
1060679,66140,3,1484390805
1060679,66140,3,1484483001
1060679,66140,3,1484483022
1714944,66140,3,1483999341
1714944,66140,3,1483999567
1714944,66140,3,1483999393
1714944,66140,3,1483999416
1406398,66490,3,1484919800
1312589,66490,3,1483911517
1312589,66490,3,1483911500
1312589,66490,3,1483913863
811677,66490,3,1483965986
458662,66490,3,1485525601
1343932,66490,3,1483655899
1674052,66490,3,1485823589
1741684,66490,3,1484686634
1389449,66700,3,1483714844
749400,68240,3,1485106547
1846968,68590,3,1484895784
1377927,68900,3,1485882753
859038,69580,3,1484859147
1142158,69580,3,1485160526
2096090,70120,3,1484325971
2096090,70120,3,1484325715
2096090,70120,3,1484325695
2096090,70120,3,1484327259
2096090,70120,3,1484325692
1632410,70120,3,1486304807
1632410,70120,3,1486304869
1683617,70120,3,1485249746
1099795,70120,3,1484098178
1099795,70120,3,1484098139
2304051,70120,3,1485469217
1809249,70120,3,1484668570
1551249,70120,3,1484934424
819609,70120,3,1485958149
819609,70120,3,1485958133
746578,70120,3,1485597238
746578,70120,3,1485597718
2260283,70120,3,1485380443
2260283,70120,3,1485380445
1427414,70120,3,1484303469
1618884,70120,3,1486294078
1618884,70120,3,1486296012
1130444,70120,3,1486407010
1618884,70120,3,1486294077
900496,70730,3,1478795766
1751244,71320,3,1486158083
1073169,71320,3,1486375887
1425688,71320,3,1485863303
342353,71590,3,1485348201
609755,71860,3,1484304197
1400848,72140,3,1483447865
1242768,72640,3,1484858339
673830,72860,3,1486204512
1084492,74690,3,1485011459
28334,74760,3,1483470818
28334,74760,3,1483470964
421286,74950,3,1484152875
2322139,75270,3,1479243202
61623,77060,3,1484923253
301169,77060,3,1485371991
1789973,77070,3,1484742125
1573798,77390,3,1485183165
578290,77710,3,1483636797
654367,78120,3,1484046689
1042556,78430,3,1479489595
1042556,78430,3,1479489608
1978185,78430,3,1479494197
1865095,78430,3,1479478314
1702445,78430,3,1479461482
1082652,78430,3,1479458915
296104,78430,3,1479472639
296104,78430,3,1479472571
372000,78430,3,1479457412
2106926,78930,3,1484206111
2106926,78930,3,1485425526
930544,78990,3,1486307305
1555161,79810,3,1485855594
1555161,79810,3,1485855595
2096350,79810,3,1485718029
1547480,79810,3,1485523717
1547480,79810,3,1485523720
1470470,79810,3,1486250414
476544,79920,3,1486311547
1702229,80020,3,1479234948
2327901,80530,3,1484767952
915041,80880,3,1484392081
915041,80880,3,1484387112
2323414,80880,3,1485774847
45358,81200,3,1485950723
45358,81200,3,1485950429
45358,81200,3,1485952933
1451865,81960,3,1479232530
2348042,82050,3,1483608709
1453587,82390,3,1485870094
2195995,82910,3,1478631182
2118946,82940,3,1483977165
1457286,82950,3,1484486613
37380,83700,3,1479286681
119564,83800,3,1486315829
2348915,83950,3,1483614353
1114877,84670,3,1484958145
1114877,84670,3,1484599307
246509,85020,3,1479660174
1018366,85170,3,1485247394
560039,85190,3,1479202877
1120155,85560,3,1485234675
659587,85710,3,1485938485
1310309,86300,3,1479148273
2180097,86390,3,1483438070
2180097,86390,3,1483438043
1776320,86620,3,1485154627
2301926,86900,3,1484642624
1845009,86930,3,1479400658
118521,87490,3,1484250073
118521,87490,3,1484725882
137277,87490,3,1484680798
969059,87490,3,1483703864
282120,88980,3,1483709642
2045103,89080,3,1483528635
2145502,89580,3,1483538372
1017785,90300,3,1484052419
998534,91050,3,1483957119
2037802,91260,3,1483615687
1603952,91280,3,1484932447
259430,91280,3,1485685394
1625540,91840,3,1483713127
1625540,91840,3,1483704206
774314,92520,3,1486035400
1692971,93710,3,1483370432
464341,93710,3,1485692022
464341,93710,3,1485711463
238013,93710,3,1486239422
1899848,93710,3,1483459650
367224,94660,3,1486316206
1685630,95200,3,1479050681
1075335,95320,3,1485870324
926882,96180,3,1478906132
1318465,96260,3,1478545494
1339154,97670,3,1479191582
1592717,97900,3,1484750179
369087,98300,3,1485202898
637046,98360,3,1479312582
2132452,98480,3,1478609289
1580625,98690,3,1479129510
761453,99050,3,1484662181
53559,99210,3,1484639026
53559,99210,3,1484639012
1708051,99210,3,1485464465
697377,99230,3,1483784821
697377,99230,3,1483697877
2202545,99630,3,1483555799
2066606,99630,3,1484736685
774314,100760,3,1485972134
1584358,101190,3,1484499348
1584358,101190,3,1484499923
930875,101510,3,1485511903
930875,101510,3,1485511730
116806,101700,3,1483390188
1920090,102220,3,1485277601
2186090,103340,3,1479147697
2186090,103340,3,1478705734
1420283,104010,3,1484651955
1420283,104010,3,1485210879
1420283,104010,3,1484571706
1420283,104010,3,1483727681
1195871,105560,3,1483384466
1852092,106120,3,1479479221
135379,106160,3,1484553295
1567909,106200,3,1485797977
326223,106200,3,1485291259
1105634,106200,3,1485421647
1924860,107190,3,1486194628
1924860,107190,3,1486194808
1215518,107590,3,1483982080
2050955,107590,3,1484032065
1464112,108070,3,1485848275
229916,108180,3,1483822153
1877085,108180,3,1484920106
1023434,108250,3,1479135454
1683751,108250,3,1479148625
695655,108250,3,1479122571
102881,108310,3,1484499851
481066,110300,3,1478631776
2101527,110320,3,1483343576
2101527,110320,3,1483387334
2301009,110540,3,1485886535
1008896,111220,3,1484045573
1008896,111220,3,1484045133
978585,111280,3,1485423456
2311549,111520,3,1485933556
530683,111520,3,1486378422
488439,112500,3,1484164510
2161260,112540,3,1479371040
739555,113040,3,1486147119
973834,113180,3,1484569256
2237324,113180,3,1485340455
1587671,113180,3,1484579045
1269967,113180,3,1485966917
1603536,113850,3,1486368673
1931007,113860,3,1484130847
1129728,113860,3,1479668847
1001738,114660,3,1483605973
1628054,114660,3,1483903216
1628054,114660,3,1483903556
1628054,114660,3,1483903423
161022,114910,3,1486309337
848382,114910,3,1485786674
1287175,115630,3,1485252693
1001465,115630,3,1483731432
1060183,115630,3,1483649039
1044287,115630,3,1484253857
1632667,115630,3,1483974456
1044287,115630,3,1484253906
616377,115630,3,1483611470
2337062,115630,3,1485170968
1477748,115630,3,1478851199
1937671,117350,3,1478627026
1448103,118090,3,1484815539
80357,118090,3,1485220767
1279520,118090,3,1485869071
1376585,119500,3,1483629214
877331,120490,3,1479590886
828154,120490,3,1479157518
317804,120790,3,1486386286
135379,121040,3,1483603887
1896000,121090,3,1485465882
541813,121170,3,1478985492
2126885,121400,3,1479203343
570217,121400,3,1483610721
570217,121400,3,1483610261
2067473,121500,3,1484724330
148751,121560,3,1484989324
2102967,121560,3,1484549810
179673,121560,3,1484034961
758472,121560,3,1483609925
1563248,121560,3,1483621634
1218428,121560,3,1484671731
240124,121650,3,1484743323
1124341,121870,3,1483555677
1446811,122360,3,1485203085
661784,122490,3,1485844816
160013,122730,3,1484295874
1043265,122890,3,1483895564
1845504,123280,3,1485431419
1845504,123280,3,1485431463
1845504,123280,3,1485431076
2243384,124340,3,1484773689
2243384,124340,3,1484773695
1382333,126000,3,1485525145
381656,126320,3,1486289320
381656,126320,3,1486290381
1803048,127870,3,1484060100
28872,127970,3,1483751054
191662,128830,3,1478724294
282120,128860,3,1483627052
828934,129420,3,1478913212
987248,129530,3,1484848231
767750,129530,3,1483698297
1962290,129530,3,1485170578
1962290,129530,3,1485170373
1738172,129540,3,1484166104
1632579,129540,3,1484053060
47993,129670,3,1483777578
1395673,129670,3,1485541477
2164619,131230,3,1486309623
206557,131230,3,1486361613
1261823,131230,3,1486117183
289048,131230,3,1486288814
2039308,131260,3,1484569864
1716316,131260,3,1485265335
895734,131970,3,1478730517
547642,132050,3,1483707749
1383888,132050,3,1479677415
1287865,132080,3,1486402977
1287865,132080,3,1486402949
1287865,132080,3,1486402970
1287865,132080,3,1486402967
1149605,132330,3,1478615197
1021484,132920,3,1483443801
516564,134000,3,1483805746
1719371,134030,3,1479327867
1719371,134030,3,1479327882
1102811,135150,3,1484858480
1907798,135370,3,1479036526
952828,135370,3,1478753906
1741603,135370,3,1479039803
1741603,135370,3,1479039788
1964771,135370,3,1479306495
2102349,135370,3,1478994157
101579,135370,3,1479654809
2063145,135370,3,1478533535
1112420,135370,3,1479225949
2258733,135480,3,1479629521
651698,135480,3,1479066157
1197340,135490,3,1478864672
572956,135540,3,1478584485
1451445,135830,3,1484846117
210825,136740,3,1486282095
1658297,137530,3,1485356543
1658297,137530,3,1485357005
567141,137640,3,1479291519
1453115,139380,3,1479129133
1843136,139380,3,1478618729
165776,139380,3,1479294664
1494349,139790,3,1485984628
480765,142010,3,1478873766
1168092,142030,3,1484571415
2199087,142030,3,1485889916
2199087,142030,3,1485889906
2110507,142220,3,1485881475
2110507,142220,3,1485883827
2110507,142220,3,1485881491
2110507,142220,3,1485887470
1153802,143360,3,1483977495
1153802,143360,3,1483795829
818117,143790,3,1479289421
1433293,146210,3,1478590693
2199667,146250,3,1479143728
683462,146250,3,1478860797
2281625,146290,3,1485914098
2271670,146460,3,1478627204
381459,146690,3,1483985679
381459,146690,3,1483985636
381459,146690,3,1483985722
443025,146690,3,1483615328
26443,146690,3,1483526659
26443,146690,3,1483526665
85073,146810,3,1479325820
1571426,146810,3,1479478143
797252,148050,3,1485574664
1889411,148320,3,1484045078
135043,148680,3,1484159225
62262,149160,3,1479215515
2166876,149320,3,1485827940
1651761,149320,3,1485848767
1297209,149320,3,1486406949
1716025,149370,3,1483474243
860359,150210,3,1485687306
1572542,150210,3,1485763900
596187,150990,3,1484824890
296797,151290,3,1483976568
2195596,151290,3,1483943966
520492,151560,3,1483639780
2038944,151730,3,1479236911
1261579,151980,3,1484481737
2100513,152070,3,1486131752
1289371,152160,3,1479035096
916261,152380,3,1483369647
1208430,152980,3,1484840504
1036311,153210,3,1485613159
1408121,153860,3,1483598774
1568388,153930,3,1485950958
421286,155560,3,1484147563
1748838,155810,3,1479629354
1494888,156210,3,1483694577
1391973,156240,3,1478526388
1391973,156240,3,1478526693
232660,156300,3,1485742818
493320,156650,3,1483892147
493320,156650,3,1483892140
2098476,157110,3,1478685887
448500,157190,3,1484583846
478681,157400,3,1478511284
2095765,157500,3,1479208066
1212882,157690,3,1479117656
530575,157700,3,1484752840
530575,157700,3,1484753016
1846968,158430,3,1483859018
1604531,159050,3,1484642157
1978545,159120,3,1484332826
1762845,159550,3,1478675791
2270749,160450,3,1483352620
1892152,160860,3,1479120223
202341,161300,3,1486129979
2085757,161590,3,1484921735
1016526,161590,3,1484935984
1016526,161590,3,1484936213
241380,161590,3,1486310580
241380,161590,3,1486310658
1951820,161590,3,1484248118
1020920,161590,3,1485156895
2330203,162040,3,1483742824
838714,162040,3,1485947950
1018974,162040,3,1486025608
379387,162710,3,1485329602
1570582,162830,3,1479322002
273642,163030,3,1484220395
273642,163030,3,1484220527
273642,163030,3,1484220385
86099,163030,3,1483390586
86099,163030,3,1483390878
86099,163030,3,1483390540
1663659,163850,3,1483555105
66432,164010,3,1486019756
407253,165190,3,1486397619
128848,165560,3,1485759817
402263,165800,3,1484037151
1005985,167420,3,1485513500
1302890,167810,3,1485427956
1302890,167810,3,1484036871
1302890,167810,3,1485428127
1400489,168320,3,1479427090
1341254,168540,3,1483438449
1938217,169220,3,1479198746
1961683,169460,3,1484240435
1961683,169460,3,1484240327
49144,169460,3,1484644244
49144,169460,3,1484644347
195980,169460,3,1485857859
1199988,169650,3,1485866142
705620,170220,3,1483870166
1313201,170240,3,1479501159
2105195,170240,3,1479189112
2120545,171190,3,1479110131
2120545,171190,3,1479109231
784217,171280,3,1485791816
1208403,171520,3,1478532739
1104545,171530,3,1479413349
1221861,171590,3,1485083523
48732,172470,3,1486372805
1332906,172470,3,1485256254
520080,172710,3,1484208437
839837,173320,3,1483429456
508802,173560,3,1483432567
928152,174660,3,1485078591
1308452,175120,3,1484749746
1479452,175390,3,1483963358
1427645,175390,3,1484553099
680151,176310,3,1483465584
680151,176310,3,1483465153
933123,176310,3,1483383873
1802027,176310,3,1483533449
1323991,176380,3,1486032304
2305086,176380,3,1486032836
1229875,176980,3,1485242253
626125,177230,3,1484649586
1464486,177230,3,1483611507
1464486,177230,3,1483537045
1856957,177620,3,1483706054
949305,177630,3,1478539343
1029549,177630,3,1478541058
654367,177710,3,1484040833
1668532,178130,3,1478515914
1358630,178130,3,1478605242
826050,178330,3,1486329586
1023780,179070,3,1484897389
751685,179290,3,1479476447
1238209,180020,3,1478817516
1683989,180190,3,1485934143
1788717,180340,3,1484598056
1195502,180590,3,1483908160
1195502,180590,3,1483908152
558633,180590,3,1483987672
2256338,181120,3,1485105676
147935,181520,3,1484139019
432302,181520,3,1483798509
1931354,182040,3,1479238678
1058930,182220,3,1479332938
1058930,182220,3,1479333029
169334,182260,3,1479559362
1206106,182420,3,1484168555
1139368,182730,3,1486373680
1139368,182730,3,1486373440
1558398,182990,3,1483702832
1256561,183510,3,1478800369
2335750,183980,3,1485154457
2335750,183980,3,1485157611
750060,184110,3,1484579893
934820,185120,3,1483426013
102264,185660,3,1483878175
945678,186370,3,1483690714
625590,186370,3,1484243637
625590,186370,3,1483453789
580502,186680,3,1484684267
1966795,187450,3,1483695932
507521,187810,3,1478530441
1123590,188150,3,1485715390
1583048,188940,3,1485430258
1847877,189090,3,1483603204
1847877,189090,3,1483607573
617854,189110,3,1483904707
1126020,189190,3,1484048036
1666120,189650,3,1483546469
1666120,189650,3,1483470872
1666120,189650,3,1484381038
1666120,189650,3,1484381014
1876635,189840,3,1485112271
523930,190930,3,1485809196
388638,191250,3,1479072055
523592,191290,3,1486304465
2237324,191670,3,1485325797
2065403,191900,3,1484919687
1392563,191960,3,1479480172
1175543,194390,3,1484997713
376866,194790,3,1483441041
1209857,194800,3,1484294944
1547322,195230,3,1484918023
1223254,196030,3,1485080261
599454,196030,3,1484084799
1188486,196030,3,1485944367
89739,196030,3,1484739789
1907115,196030,3,1486381895
2265915,196030,3,1485549840
708031,196030,3,1484243153
1937471,196030,3,1485163265
1417950,196030,3,1485875696
808280,196030,3,1484175565
1417950,196030,3,1485982190
835240,196030,3,1486116885
1261910,196030,3,1484666265
1583048,196150,3,1485948016
1485559,196740,3,1485367130
2348915,197130,3,1483549778
2181568,197740,3,1478510707
1124239,198120,3,1479116619
1497273,198200,3,1485769572
1497273,198200,3,1485175098
563457,198200,3,1484931780
905478,198320,3,1478694230
846659,198780,3,1485030336
1484951,199100,3,1484218796
28872,199550,3,1483751001
2194095,199870,3,1479502598
2183387,200040,3,1485425566
427337,200150,3,1485952461
839837,200730,3,1486392628
1723869,200760,3,1485562573
1723869,200760,3,1485562559
2271052,200760,3,1485987571
2271052,200760,3,1485987566
2271052,200760,3,1485987564
93892,200760,3,1485988982
1550141,200760,3,1485768759
1550141,200760,3,1485771820
1550141,200760,3,1485768844
1284865,200760,3,1485792648
1752528,200760,3,1483899433
1752528,200760,3,1483899409
1467820,200760,3,1484721735
2294549,202620,3,1485195786
2294549,202620,3,1485195078
911961,202620,3,1485289507
959082,202620,3,1485444209
107674,203070,3,1485355935
476449,203080,3,1479305093
101920,203400,3,1483532194
2104589,203440,3,1486034158
272180,203720,3,1484043427
2327258,204230,3,1486133156
471964,204270,3,1485187535
471964,204270,3,1485187568
1816758,204360,3,1485169100
742724,204500,3,1485931355
858164,204960,3,1483655894
858164,204960,3,1483655885
858164,204960,3,1483655892
858164,204960,3,1483655594
858164,204960,3,1483655590
1362181,205510,3,1479308031
1787750,206070,3,1484683941
305144,206110,3,1483430212
639607,206110,3,1484523775
152846,206590,3,1485511543
994118,206730,3,1478686586
744965,206940,3,1484561648
1868057,206940,3,1484210289
1411769,207040,3,1483967272
826015,207530,3,1485844063
2099134,208000,3,1486110794
2317219,208000,3,1485254489
1478439,208000,3,1486114141
2317219,208000,3,1485254534
2317219,208000,3,1485254480
1431701,208600,3,1478875923
1349744,209250,3,1484586062
421272,209320,3,1484640330
460172,209930,3,1483540000
397214,210420,3,1478793078
1976576,210420,3,1478889315
1976576,210420,3,1478889310
2048107,210560,3,1479292586
1735835,210560,3,1479374183
1208430,210610,3,1484839508
1664870,210610,3,1484841537
425866,210770,3,1479551109
1387541,210980,3,1484315988
1387541,210980,3,1484315923
1248881,210980,3,1484031252
1608422,210980,3,1485086993
767542,210980,3,1485772908
238620,210980,3,1484559639
897420,210980,3,1484049097
238620,210980,3,1484034863
1868274,210980,3,1484996639
833104,210980,3,1484988461
887098,211120,3,1485524042
585431,211170,3,1484578693
585431,211170,3,1484845354
1737429,211470,3,1484901142
1696683,212640,3,1486382288
2068528,213090,3,1479288882
1608089,213880,3,1478590874
1102811,213940,3,1484513527
818270,214000,3,1485285405
358299,214630,3,1485423121
872711,214660,3,1485185226
872711,214660,3,1485185192
176773,214730,3,1479368565
11980,214730,3,1479474146
1041932,215200,3,1479375050
363106,215850,3,1485530390
363106,215850,3,1485530407
2236755,216310,3,1479643967
2236755,216310,3,1479645277
586476,216770,3,1479670246
2021838,216770,3,1478609191
1327208,216770,3,1479309780
1055205,216770,3,1478724625
1846913,216770,3,1478631781
949743,216770,3,1478698484
949743,216770,3,1478698487
1306182,216770,3,1479050069
1639531,217750,3,1483999640
750324,219280,3,1485517906
1420249,219330,3,1485441107
1420249,219330,3,1485441104
343832,219330,3,1485714716
1625282,219330,3,1486291157
1625282,219330,3,1486291129
1032236,219330,3,1486253481
1032236,219330,3,1486253656
1961683,219380,3,1479544764
277859,219540,3,1485894365
1187826,219540,3,1485883014
267724,219540,3,1485595707
536983,219910,3,1484566695
206799,221780,3,1486281273
206799,221780,3,1486281360
206799,221780,3,1486281346
1228352,222030,3,1485085401
991495,223610,3,1485861581
1948646,223840,3,1483906326
841741,224670,3,1484129751
1000976,225080,3,1478682916
1744280,225350,3,1483435204
443025,225350,3,1483453086
1188021,225350,3,1485907176
1985943,225350,3,1483428941
1756198,225350,3,1484041434
1930688,225350,3,1485609356
1558161,226930,3,1485860252
382456,227300,3,1478611045
382456,227300,3,1478611040
414230,227970,3,1483614165
414230,227970,3,1483615225
1461289,228630,3,1483605140
1461289,228630,3,1483606449
2118287,229090,3,1483547246
2118287,229090,3,1483547243
2118287,229090,3,1483547374
1047334,229090,3,1485891868
1047334,229090,3,1485891899
124130,229420,3,1484551830
124130,229420,3,1483947128
364879,230060,3,1486237209
437041,231670,3,1486244133
8269,232110,3,1484147753
8269,232110,3,1484147880
266677,232880,3,1484814910
179673,233190,3,1478681039
2185924,233430,3,1484237460
37263,233860,3,1478730408
941738,234510,3,1484150389
1464497,234680,3,1484814025
72443,234810,3,1484933509
72443,234810,3,1484858010
1648879,234810,3,1485945468
244061,235000,3,1484775280
1684448,235030,3,1484420497
1568879,235870,3,1484411937
1481664,235960,3,1485426649
1408121,236440,3,1484721782
2100311,238190,3,1478708286
1656304,238590,3,1484722833
1656304,238590,3,1478509305
1604345,238740,3,1479311006
583377,239560,3,1484084989
72554,240590,3,1483776780
1653212,240700,3,1484041050
1786534,240700,3,1485333126
2100311,242060,3,1478709072
1605381,242250,3,1485025194
1186832,242260,3,1484308152
907077,242260,3,1484047492
659587,242980,3,1484145566
876369,243780,3,1483974800
876369,243780,3,1483974857
798598,244290,3,1483355435
2242844,244550,3,1485015494
743249,244950,3,1484181481
659587,247420,3,1485436282
772532,247840,3,1483722293
917505,248370,3,1479212537
917505,248370,3,1479122061
917505,248370,3,1479122042
1360953,248700,3,1484557726
432302,249140,3,1485418114
525729,249930,3,1479398756
1174318,249930,3,1479478923
242408,249930,3,1485837351
1174318,249930,3,1479477907
569771,249950,3,1484320919
796398,250000,3,1486374142
2234022,250220,3,1484827074
2234022,250220,3,1484845222
1305921,250230,3,1478722445
1323641,250310,3,1478851536
103494,251170,3,1478701752
103494,251170,3,1478789598
467968,252060,3,1485959760
1698707,252060,3,1485879138
1698707,252060,3,1485884426
36164,252060,3,1485846058
1419399,252820,3,1485245722
526984,252820,3,1485628362
526984,252820,3,1485037533
69799,253190,3,1486059237
1607755,253650,3,1486333291
2196255,253800,3,1485552821
1573269,255410,3,1485086039
1573269,255410,3,1485087664
1573269,255410,3,1485087462
129768,255540,3,1485528250
983217,255610,3,1478589750
75281,255880,3,1484162331
1101609,256370,3,1485854589
1281277,257110,3,1486376797
2079292,257280,3,1479671895
867889,257650,3,1484498268
563528,258690,3,1483691712
2210151,260100,3,1478592372
407115,260290,3,1478958258
1882099,261250,3,1485107464
575903,262830,3,1485905784
1401540,263180,3,1484513968
1401540,263180,3,1484514115
2071326,263180,3,1484048502
955130,263220,3,1486404881
1146073,263300,3,1486079771
645167,263320,3,1484638311
1141162,263500,3,1486370962
1141162,263500,3,1486406196
2330524,263870,3,1486149571
2330524,263870,3,1485604946
2330524,263870,3,1485713603
1595873,265040,3,1486320739
532944,265120,3,1478546863
567507,265130,3,1483617160
747475,265260,3,1483470255
1029268,265620,3,1485027032
1029268,265620,3,1485027079
1029268,265620,3,1485028256
1163569,265620,3,1485870133
2217770,266290,3,1478968853
1848785,266940,3,1484592176
868783,267370,3,1483365249
1082220,267370,3,1483895286
451138,268890,3,1486387311
1579723,269160,3,1479396016
1732269,269250,3,1485464204
806478,269650,3,1479024234
1495862,270330,3,1479310963
500062,271280,3,1484583138
702944,272480,3,1483605522
451138,272610,3,1484833958
1605381,272970,3,1485025345
428140,273040,3,1478777453
552745,273330,3,1485450403
1885643,273460,3,1484545407
1885643,273460,3,1484545931
1763573,273850,3,1484149858
1397273,273880,3,1479147571
1290206,273880,3,1478675578
1108871,273880,3,1479215405
1108871,273880,3,1479215420
1108871,273880,3,1479215359
804107,274820,3,1485166467
1632579,275230,3,1484225928
243783,275360,3,1479535059
304664,275700,3,1485238667
1416434,275700,3,1485636677
2079838,275700,3,1486032016
668796,276530,3,1483373029
1581394,276580,3,1485249351
1888963,276840,3,1479231486
1726545,277350,3,1478593819
1425265,277350,3,1478611027
1344894,278220,3,1484823004
596790,278320,3,1484819569
1402648,278370,3,1485887578
940602,279150,3,1484837962
794337,279560,3,1484055987
794337,279560,3,1484505593
41783,279680,3,1479035065
